2026-06-03 15:00:53 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0044,0.0039,9.8013'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.005,-0.0003,9.8011'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2559,0.4817,0.1252'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6652,-6.2246,40.7495'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0042,-0.0048,9.8022'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1844,-0.1445,-0.3405'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5988,-5.3886,40.4095'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0033,0.0108,9.7912'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8775,-0.4427,-0.2396'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5737,-5.2639,39.7684'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.004,0.0032,9.806'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1613,0.8454,-0.0172'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.694,-5.4274,38.8598'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0053,0.0035,9.802'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0949,-0.4326,0.6756'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0735,-4.9933,38.6701'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0055,-0.0028,9.8241'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4251,0.2169,0.883'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4574,-6.0877,38.7511'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0039,-0.0068,9.8031'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8714,-0.0431,0.714'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4593,-5.4392,40.2325'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0093,0.0057,9.8158'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1379,-0.6562,0.7614'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0564,-4.8106,41.4617'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.003,-0.0034,9.8179'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2818,-0.8809,0.6548'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2791,-4.003,40.8164'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0094,-0.0054,9.8194'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4847,0.4378,-0.3489'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9042,-5.3517,40.3417'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0066,-0.0004,9.8108'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4891,-0.1637,-0.032'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8337,-4.2587,39.9238'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0011,0.0011,9.8118'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0769,0.1493,0.5072'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6012,-4.6116,40.326'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0051,-0.0029,9.8154'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1267,-0.0122,0.5374'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5735,-5.0888,40.3195'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0002,0.0067,9.812'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2278,0.0655,-0.3276'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9786,-4.7778,42.6529'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0042,-0.0088,9.8181'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1059,1.1287,0.2655'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2413,-5.2073,38.2725'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0048,-0.0098,9.8215'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6484,-0.3176,0.21'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2041,-4.9294,38.7825'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0053,0.0011,9.8242'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.9566,0.6032,-0.2892'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0616,-6.7797,40.9144'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0122,-0.0004,9.821'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.583,0.4996,-0.0513'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7072,-3.9753,41.0924'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0052,0.0015,9.8029'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2482,0.0198,-0.6594'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6021,-4.173,39.3327'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0026,0.0024,9.7995'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1071,-0.0755,-0.1827'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0923,-5.5101,40.7663'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0079,0.0053,9.8219'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5118,-0.2622,-0.2692'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6622,-5.1874,39.8866'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.002,0.0019,9.8076'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3247,-0.0246,0.1384'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8295,-7.2412,39.5597'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0054,-0.001,9.8275'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8127,0.1115,-0.413'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5255,-4.6706,42.7527'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0053,0.0022,9.8135'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3349,0.2039,0.1721'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0696,-4.5189,38.8552'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0042,-0.0034,9.8119'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.895,-0.3187,-0.9873'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1163,-5.9349,39.9134'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0045,-0.0006,9.8049'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0934,0.3945,0.2663'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3562,-4.0704,40.8887'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.003,0.0051,9.8072'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6357,-0.5255,0.9356'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.0081,-5.0712,39.936'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0027,0.0024,9.8187'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7696,0.2609,-0.0578'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0235,-7.2648,40.0298'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0023,-0.0025,9.8162'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2021,0.327,-0.2596'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3878,-6.088,39.8454'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0001,-0.0034,9.8097'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2319,0.1335,0.4886'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2414,-1.9376,40.5264'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0045,-0.0034,9.8127'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5309,0.5461,-0.712'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.3485,-4.6795,38.6828'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0012,-0.0051,9.8147'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0993,0.1957,0.2119'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1366,-6.5668,40.3273'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0137,0.0012,9.8152'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3409,1.4305,-0.0765'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5032,-5.1021,38.4488'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0058,-0.006,9.8039'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1629,-0.5143,0.2078'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9293,-4.7212,40.417'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0059,0.0003,9.8088'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7477,0.229,-0.0929'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3841,-4.5892,38.5013'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0054,-0.002,9.8195'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0708,-0.4175,0.4559'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4635,-4.5442,42.5151'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0058,0.0046,9.7975'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4055,0.3093,0.367'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4749,-5.3225,41.3893'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0025,-0.0044,9.7994'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1994,-1.0297,0.4426'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9398,-6.2195,40.0662'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0166,0.0067,9.8185'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3957,0.2363,1.305'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.7664,-3.0008,40.2416'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0054,-0.0006,9.8057'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.231,-0.06,-0.3109'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8113,-5.4199,39.7088'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0062,-0.0051,9.8262'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.596,0.3617,-0.1738'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8166,-5.8016,39.4616'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0028,-0.0015,9.8037'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4263,0.0747,0.5056'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2894,-4.5451,40.7992'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0008,-0.0024,9.8239'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5042,-0.2593,-0.0359'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3277,-5.2212,38.2907'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0029,0.007,9.7945'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1033,-0.1608,0.3169'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.8971,-5.9001,41.2062'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.012,-0.002,9.7971'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0205,-0.1634,-0.2541'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.0604,-4.8249,39.0243'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0081,0.0068,9.8135'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3782,0.229,0.3242'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2488,-6.0239,38.1012'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0087,-0.0114,9.8126'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.0669,0.8364,0.167'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3373,-4.8208,40.7656'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.013,-0.0044,9.8131'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6429,0.2313,-0.4904'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0796,-3.9969,39.258'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0056,0.0012,9.8251'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2557,-0.2806,-0.0166'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3249,-5.9015,39.7183'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0076,0.0002,9.8166'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.292,-0.2662,0.227'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9224,-7.2509,42.6582'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0159,0.0045,9.8105'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.055,0.9644,-0.9254'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.7437,-5.6298,38.3172'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0032,-0.005,9.8198'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.011,-0.1732,-0.0164'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4238,-5.1242,39.1429'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0157,-0.0043,9.8021'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3764,-0.1875,0.3185'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1084,-3.2519,38.9071'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.008,-0.0056,9.801'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2287,0.2999,-0.6495'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2849,-6.7682,39.8386'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0033,-0.0065,9.8202'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1537,0.6067,-0.5797'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6483,-5.5145,40.07'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0067,-0.0014,9.8297'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.201,0.272,0.1001'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9503,-5.6239,40.9167'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0111,-0.0073,9.8198'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2281,0.3965,-0.2568'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.31,-5.3681,39.1968'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0123,-0.0024,9.8054'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0026,-0.8635,0.082'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9389,-5.6134,38.9445'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0092,0.0011,9.808'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4767,-0.1853,0.305'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2454,-5.7962,38.9262'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0086,-0.0049,9.8041'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5444,0.0859,-0.5596'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5149,-6.3167,42.088'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0174,-0.0025,9.8115'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2244,-0.1938,0.1771'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.242,-4.8113,40.0989'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0072,-0.0122,9.8012'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3482,0.3854,0.5613'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2875,-4.3706,40.5572'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0128,-0.0054,9.8183'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.441,0.7749,-0.6625'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3181,-6.0029,39.0751'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.008,-0.0114,9.8181'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6129,-0.689,-0.1831'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3073,-4.7699,40.9239'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0123,-0.0077,9.8113'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3867,-0.3054,-0.5716'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9224,-6.3423,41.0925'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0084,-0.0095,9.8072'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5127,-0.6984,-0.4403'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1434,-5.3255,38.6006'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0054,-0.0017,9.8037'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.9406,0.0259,-0.6107'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6479,-5.2596,40.265'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0073,-0.0088,9.8091'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5345,-0.0874,-0.2663'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0142,-4.3274,39.5693'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0121,-0.0154,9.8359'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3229,-0.5005,-0.7568'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4822,-3.9644,40.6918'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0193,-0.0063,9.8424'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2212,-0.3415,0.1677'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1097,-3.9961,40.2694'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0121,-0.007,9.8273'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5616,0.174,0.2314'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5374,-4.9739,40.5529'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0176,-0.0052,9.817'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1362,-0.4186,-0.0269'
2026-06-03 15:00:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.5431,-4.5609,39.9472'
