2026-06-03 14:34:51 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0028,0.0037,9.8168'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0288,0.0042,9.8137'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.386,-0.3802,-0.4785'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3986,-3.5982,39.8785'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0191,0.0018,9.8002'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4362,1.0312,-0.0808'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4368,-4.3933,39.8136'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0225,0.0086,9.8048'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8628,-1.3593,0.6649'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9719,-4.3427,39.4089'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0232,0.0168,9.8239'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7105,0.5208,0.2187'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0729,-4.8026,40.0803'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0158,0.0113,9.8029'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7513,-0.1655,0.1114'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7769,-4.632,41.0655'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0244,0.0128,9.8146'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.0086,-0.3097,-0.3083'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4344,-5.057,38.7736'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0155,0.0071,9.8035'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5035,-0.3625,-0.0714'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6931,-5.9745,38.8986'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0237,0.0121,9.806'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1078,0.5433,0.0425'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8482,-4.8952,37.7749'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0099,9.8084'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3984,0.0459,0.6718'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4575,-4.0627,39.6928'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0263,0.0119,9.8087'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1576,0.5531,0.0545'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2779,-5.3858,38.9232'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0194,0.0082,9.8006'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0021,0.0264,-0.2923'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5869,-4.4635,39.1765'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0166,0.009,9.8042'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.9566,-0.2185,-0.1526'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9523,-5.0654,40.8538'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0222,0.0013,9.8027'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0784,0.0614,-0.3842'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1744,-4.9794,39.4011'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0188,-0.0011,9.8127'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0219,0.1621,-0.0707'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.59,-5.9253,39.3483'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0168,0.01,9.8084'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.48,0.3842,0.5452'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0966,-6.223,41.7941'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0244,0.0075,9.8037'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3598,0.1654,0.2834'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7656,-6.8068,41.3962'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0016,9.8176'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4422,0.3887,0.2962'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9369,-4.7123,42.6678'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0194,0.012,9.8103'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4236,0.0654,0.8675'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7183,-3.9558,40.9611'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0162,0.0049,9.8096'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7626,0.3331,-0.4245'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5078,-4.485,39.6345'
2026-06-03 14:37:56 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0224,0.0089,9.8157'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1055,-0.4455,-0.7293'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2437,-2.3129,39.8384'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0135,0.0212,9.8222'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5062,-0.0378,0.3823'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8893,-7.2305,40.1843'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0241,0.0125,9.8055'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2075,-0.584,0.5231'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1796,-4.9822,41.2829'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0224,0.0069,9.8113'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1653,-0.1332,0.5054'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5944,-4.3586,38.3604'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0148,0.0104,9.8063'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1856,-0.3826,0.0784'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5737,-3.9979,38.2999'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.017,0.0053,9.8019'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6055,-0.2659,-0.0795'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.419,-4.7341,40.4437'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0137,0.0025,9.8146'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4475,-0.6945,0.5014'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4206,-5.2158,41.3383'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0202,0.0144,9.8033'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.067,0.7095,-0.1767'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.847,-5.0773,40.4411'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0179,0.003,9.8124'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8869,-0.5137,-0.5438'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1687,-4.2705,38.6127'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0163,0.0082,9.8168'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0253,0.3939,-0.8263'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2456,-4.9414,40.7383'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0175,0.0143,9.8078'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1283,-0.7348,-0.7425'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8414,-5.5893,38.9635'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0234,0.0125,9.7846'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1469,1.0551,0.1806'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4062,-4.4423,42.8416'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0253,0.0128,9.8337'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1811,0.2312,-0.136'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0248,-3.6671,39.6008'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0197,0.0118,9.7974'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3056,0.4024,-0.0203'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1997,-3.554,40.4072'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0189,0.0151,9.7837'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.9195,0.7449,-0.3811'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.379,-4.3425,40.9337'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0177,0.0136,9.8403'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1465,-0.5062,0.2266'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7425,-6.0036,39.9214'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0216,0.0204,9.7887'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6539,0.9343,0.9554'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3762,-4.3008,42.608'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.019,0.007,9.8187'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5319,0.1308,-0.8408'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.781,-3.7708,40.1311'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0173,0.0077,9.8009'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0111,0.0227,0.0732'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1497,-4.7209,39.8985'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0184,0.0069,9.8178'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1051,0.4291,-0.2118'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2286,-4.4505,39.7947'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0241,0.0083,9.7918'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1549,-0.043,-0.1759'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8077,-3.9454,41.0604'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.02,0.0096,9.8179'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2953,0.362,1.0665'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0883,-4.1732,38.3581'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0146,0.0114,9.7885'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0493,0.063,-0.3833'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3566,-4.4756,41.2254'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0212,0.0103,9.7968'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0829,0.2323,0.3394'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0938,-6.3284,39.7319'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0183,0.0156,9.8028'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0426,1.7554,-1.001'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5201,-5.6785,40.3543'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0204,0.0156,9.8142'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2213,1.2806,-0.1948'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.991,-5.991,40.4873'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0256,0.0091,9.8296'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.9476,-0.0675,0.022'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5518,-3.946,41.8569'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0183,0.0074,9.8049'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1201,-0.2818,0.4418'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.3608,-3.4663,38.746'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0193,0.0055,9.8279'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2843,0.2252,-0.0539'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8408,-6.5401,40.352'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0174,0.0108,9.8176'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3782,0.418,-0.6857'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3375,-4.1852,39.2782'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0172,0.0073,9.7992'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3124,0.7874,-0.2077'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2873,-4.3949,39.5806'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.016,0.0112,9.8043'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5088,0.0186,-0.5761'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.6628,-3.329,42.2903'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0214,0.005,9.8166'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.2816,0.7914,0.3314'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9636,-3.2892,40.2845'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0216,0.0167,9.7899'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2633,0.2867,-0.1873'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3275,-5.6222,39.8145'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0175,0.0087,9.8203'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1078,0.5951,-0.9039'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0412,-6.1487,40.2754'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0155,0.0205,9.8136'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.2392,-0.2791,0.6805'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4266,-4.5818,41.0207'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0221,0.0135,9.7926'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4489,0.1435,-1.3253'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9922,-4.4807,38.8576'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0256,0.0052,9.8146'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.9298,0.041,-0.5378'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2673,-5.1549,39.9359'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0141,0.0184,9.8224'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.088,-0.1496,0.4541'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0167,-3.9585,41.444'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0212,0.0099,9.8146'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2123,-0.0272,-0.0663'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2458,-4.1075,39.6493'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0248,0.0118,9.8022'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5828,-0.4162,0.1965'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9904,-3.3842,39.2857'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0147,0.0021,9.8159'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1512,-0.6869,0.1307'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9575,-5.1947,40.1195'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0219,0.0045,9.8275'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6472,-0.1519,0.0584'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1738,-5.2607,39.0955'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0238,0.002,9.8309'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0033,0.4283,-0.3538'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6215,-3.3839,39.7025'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0231,0.0104,9.8022'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3123,0.5788,-0.6339'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7703,-6.1685,40.9258'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0304,0.0113,9.8183'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5076,-0.8823,-0.8884'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0779,-5.1177,41.1098'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.014,0.0095,9.8017'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8878,0.2173,0.8396'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.076,-6.3081,39.5858'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0098,0.0102,9.8077'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1795,-0.1093,0.4165'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5752,-4.3971,40.2245'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0159,0.0077,9.8297'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1345,-0.835,0.2941'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.791,-4.9173,41.1775'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0145,0.0151,9.8115'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0125,-0.9276,0.5056'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0963,-5.1616,40.4776'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0138,0.0113,9.8152'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7063,-0.3747,-0.1406'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9025,-3.0508,38.7504'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0149,0.0115,9.8206'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3581,-0.0231,0.816'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9659,-5.5124,38.6174'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0157,0.0087,9.8027'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.1009,0.2103,-0.4296'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9623,-6.4287,39.6047'
2026-06-03 14:37:57 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0146,0.0064,9.7989'
