2026-06-03 15:00:53 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491653801 x=0.004 y=0.004 z=9.801
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655103 x=0.016 y=0.022 z=9.822
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655106 x=0.448 y=0.643 z=0.281
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655108 x=20.677 y=-5.586 z=40.220
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655110 x=0.022 y=0.010 z=9.812
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655112 x=0.072 y=-0.534 z=0.161
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655113 x=20.693 y=-4.262 z=40.711
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655115 x=0.020 y=0.009 z=9.820
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655117 x=-0.376 y=-0.003 z=-0.487
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655120 x=19.500 y=-4.790 z=40.866
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655123 x=0.027 y=0.002 z=9.806
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655125 x=0.295 y=-0.466 z=-0.102
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655126 x=18.606 y=-5.229 z=39.976
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655128 x=0.018 y=0.012 z=9.821
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655136 x=0.861 y=0.196 z=0.564
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655138 x=20.528 y=-4.444 z=40.235
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655140 x=0.016 y=0.003 z=9.811
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655143 x=-0.017 y=0.051 z=-0.432
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655145 x=19.172 y=-5.071 z=39.661
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655147 x=0.017 y=0.015 z=9.802
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655149 x=0.310 y=-0.892 z=-0.271
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655152 x=22.426 y=-5.557 z=39.724
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655155 x=0.017 y=0.008 z=9.803
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655159 x=-0.670 y=0.524 z=0.132
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655162 x=20.696 y=-5.035 z=37.819
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655166 x=0.025 y=0.011 z=9.802
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655169 x=0.857 y=0.024 z=0.180
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655172 x=18.047 y=-4.588 z=39.301
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655176 x=0.018 y=0.001 z=9.808
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655179 x=0.226 y=0.242 z=-0.566
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655183 x=19.209 y=-5.370 z=42.117
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655186 x=0.022 y=0.009 z=9.798
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655190 x=0.437 y=0.944 z=1.040
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655193 x=19.885 y=-5.133 z=40.090
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655196 x=0.016 y=0.015 z=9.819
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655201 x=-0.134 y=1.596 z=0.523
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655204 x=20.747 y=-5.653 z=38.376
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655206 x=0.021 y=0.003 z=9.823
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655211 x=-0.496 y=0.823 z=0.107
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655213 x=20.055 y=-6.012 z=38.346
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655215 x=0.027 y=0.009 z=9.800
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655220 x=0.451 y=-0.129 z=-0.209
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655222 x=19.823 y=-4.943 z=38.603
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655228 x=0.019 y=0.002 z=9.802
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655234 x=-0.970 y=0.055 z=0.006
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655237 x=20.040 y=-4.152 z=40.354
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655240 x=0.018 y=0.013 z=9.802
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655243 x=-0.204 y=0.757 z=-0.412
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655246 x=20.305 y=-6.998 z=39.822
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655249 x=0.025 y=0.009 z=9.805
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655254 x=-0.887 y=0.272 z=0.671
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655257 x=20.386 y=-5.195 z=41.969
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655260 x=0.022 y=0.015 z=9.815
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655262 x=-0.089 y=0.090 z=0.499
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655265 x=21.406 y=-5.124 z=41.108
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655269 x=0.020 y=0.019 z=9.826
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655271 x=0.553 y=0.008 z=0.037
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655276 x=19.661 y=-6.111 z=40.652
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655280 x=0.024 y=0.009 z=9.813
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655283 x=-0.413 y=-0.065 z=-0.002
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655287 x=21.769 y=-5.043 z=41.312
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655291 x=0.021 y=0.013 z=9.802
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655294 x=-0.304 y=-0.485 z=0.347
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655296 x=21.381 y=-6.085 z=40.943
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655299 x=0.019 y=0.006 z=9.793
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655305 x=0.440 y=-0.585 z=-0.102
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655307 x=20.451 y=-6.006 z=40.057
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655310 x=0.027 y=0.004 z=9.801
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655314 x=0.466 y=-0.112 z=-0.466
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655316 x=18.798 y=-5.554 z=39.696
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655319 x=0.030 y=0.012 z=9.820
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655324 x=-0.064 y=-0.010 z=0.310
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655326 x=20.823 y=-4.949 z=40.352
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655334 x=0.020 y=0.016 z=9.808
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655338 x=-0.881 y=-0.546 z=0.641
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655342 x=19.556 y=-4.184 z=40.453
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655345 x=0.024 y=0.009 z=9.824
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655348 x=0.053 y=-0.099 z=0.762
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655351 x=21.127 y=-4.897 z=39.909
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655354 x=0.005 y=0.009 z=9.811
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655358 x=-0.464 y=0.175 z=0.422
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655360 x=19.904 y=-5.458 z=41.062
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655362 x=0.027 y=0.006 z=9.818
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655368 x=-0.002 y=-0.092 z=-0.348
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655371 x=19.900 y=-3.057 z=40.533
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655373 x=0.020 y=0.007 z=9.811
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655377 x=0.429 y=0.310 z=-0.253
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655379 x=20.297 y=-5.378 z=40.620
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655382 x=0.013 y=0.013 z=9.813
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655386 x=-0.282 y=-0.286 z=-0.968
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655389 x=19.638 y=-3.380 z=39.166
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655394 x=0.026 y=0.018 z=9.790
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655398 x=0.209 y=-0.496 z=0.929
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655402 x=20.412 y=-5.655 z=41.518
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655406 x=0.026 y=0.014 z=9.823
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655410 x=0.204 y=0.719 z=0.563
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655412 x=20.740 y=-3.499 z=39.795
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655416 x=0.021 y=0.009 z=9.803
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655419 x=-0.839 y=0.181 z=0.110
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655422 x=19.111 y=-6.332 z=40.701
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655425 x=0.016 y=0.007 z=9.806
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655434 x=-0.011 y=0.679 z=-0.888
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655441 x=19.878 y=-6.050 z=39.932
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655448 x=0.008 y=0.008 z=9.809
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655451 x=-0.499 y=-0.316 z=0.077
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655454 x=19.267 y=-4.070 z=40.377
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655456 x=0.011 y=0.016 z=9.802
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655458 x=-0.237 y=-0.297 z=0.093
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655461 x=21.682 y=-4.972 z=38.487
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655463 x=0.015 y=-0.001 z=9.817
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655465 x=0.467 y=-0.118 z=-0.607
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655468 x=19.447 y=-2.163 z=41.427
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655470 x=0.012 y=0.005 z=9.809
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655473 x=-0.825 y=0.273 z=-0.185
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655475 x=20.573 y=-4.744 z=39.979
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655477 x=0.022 y=0.007 z=9.818
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655483 x=0.626 y=-0.607 z=0.608
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655486 x=20.387 y=-4.804 z=41.044
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655489 x=0.020 y=0.020 z=9.810
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655493 x=0.522 y=-0.859 z=-0.251
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655495 x=19.774 y=-4.385 z=40.342
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655499 x=0.008 y=0.006 z=9.816
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655501 x=0.101 y=0.352 z=0.244
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655504 x=21.267 y=-4.342 z=41.149
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655510 x=0.013 y=0.019 z=9.800
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655512 x=-0.166 y=-0.181 z=0.353
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655515 x=19.784 y=-5.519 z=41.154
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655520 x=0.021 y=0.012 z=9.818
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655523 x=0.846 y=0.352 z=0.627
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655574 x=20.182 y=-6.391 z=40.879
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655577 x=0.018 y=-0.003 z=9.806
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655580 x=0.355 y=0.236 z=-0.078
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655583 x=19.654 y=-5.037 z=39.310
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655587 x=0.015 y=0.009 z=9.815
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655591 x=-0.032 y=0.368 z=0.181
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655594 x=20.817 y=-6.639 z=38.917
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655596 x=0.017 y=0.008 z=9.805
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655599 x=-0.285 y=-0.285 z=-0.340
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655602 x=21.541 y=-5.594 z=38.718
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655604 x=0.010 y=0.007 z=9.803
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655606 x=0.756 y=-0.341 z=0.187
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655609 x=20.747 y=-4.298 z=39.795
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655611 x=0.008 y=0.005 z=9.803
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655612 x=-1.090 y=-0.384 z=0.416
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655614 x=20.218 y=-6.311 z=40.403
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655618 x=0.025 y=0.007 z=9.809
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655620 x=0.784 y=-0.378 z=0.723
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655623 x=21.748 y=-6.105 z=40.851
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655625 x=0.008 y=0.013 z=9.813
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655627 x=-0.041 y=0.564 z=0.926
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655629 x=19.927 y=-4.031 z=40.231
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655631 x=0.011 y=0.002 z=9.819
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655633 x=-0.285 y=0.069 z=-0.161
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655636 x=18.469 y=-4.654 z=41.534
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655639 x=0.021 y=-0.004 z=9.821
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655641 x=0.321 y=0.369 z=0.212
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655643 x=19.333 y=-5.970 z=40.428
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655645 x=0.007 y=0.006 z=9.818
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655647 x=0.968 y=0.369 z=0.183
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655649 x=21.154 y=-3.466 z=41.231
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655652 x=0.016 y=0.011 z=9.820
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655654 x=0.014 y=-0.186 z=-0.437
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655656 x=19.066 y=-3.627 z=40.836
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655658 x=0.024 y=0.008 z=9.828
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655660 x=0.099 y=0.596 z=0.473
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655662 x=20.450 y=-6.039 z=41.902
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655665 x=0.015 y=0.010 z=9.818
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655667 x=0.438 y=0.045 z=-0.359
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655670 x=19.663 y=-4.445 z=42.800
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655672 x=0.019 y=0.011 z=9.806
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655674 x=0.178 y=-0.175 z=-0.368
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655676 x=19.941 y=-3.983 z=39.877
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655678 x=0.010 y=0.010 z=9.822
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655681 x=-0.006 y=-0.102 z=0.239
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655683 x=20.598 y=-4.394 z=40.752
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655688 x=0.011 y=0.010 z=9.811
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655690 x=-0.162 y=0.707 z=-0.957
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655692 x=20.253 y=-4.616 z=39.836
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655697 x=0.014 y=0.009 z=9.809
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655702 x=0.752 y=0.253 z=-0.064
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655704 x=19.381 y=-3.966 z=39.414
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655708 x=0.018 y=0.006 z=9.810
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655712 x=-0.444 y=-0.226 z=-0.056
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655714 x=20.707 y=-5.659 z=41.621
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655718 x=0.012 y=0.005 z=9.797
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655723 x=-0.433 y=-0.731 z=-0.242
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655726 x=21.339 y=-6.867 z=39.618
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655730 x=0.015 y=-0.000 z=9.819
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655737 x=0.111 y=0.333 z=0.552
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655740 x=19.455 y=-5.410 z=38.563
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655747 x=0.013 y=0.003 z=9.795
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655751 x=0.173 y=-0.089 z=-0.044
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655755 x=18.500 y=-6.136 z=41.221
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655758 x=0.014 y=0.011 z=9.819
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655761 x=-0.330 y=-1.194 z=-0.334
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655764 x=19.743 y=-4.095 z=38.134
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655768 x=0.014 y=0.008 z=9.811
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655772 x=-0.538 y=-0.686 z=0.692
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655775 x=19.619 y=-5.063 z=39.566
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655778 x=0.026 y=0.009 z=9.817
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655781 x=1.333 y=-0.195 z=0.352
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655784 x=21.087 y=-4.856 z=40.838
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655788 x=0.013 y=0.005 z=9.824
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655791 x=-0.337 y=0.267 z=-0.229
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655793 x=19.168 y=-3.863 z=40.833
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655796 x=0.014 y=0.002 z=9.806
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655798 x=-0.113 y=0.950 z=1.415
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491655802 x=19.156 y=-6.186 z=40.929
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491655805 x=0.019 y=0.003 z=9.783
2026-06-03 15:00:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491655808 x=-0.032 y=-0.759 z=-0.840
