2026-06-05 14:02:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0055,-0.0043,9.8239'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4631,0.2961,-0.1227'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2134,-5.0455,39.6559'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0107,-0.0145,9.8208'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.446,-0.4273,0.0803'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5822,-5.9342,41.3043'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0096,-0.0042,9.8157'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6947,0.3158,-0.1763'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8557,-5.7856,40.5263'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0194,-0.0033,9.8106'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1982,-0.3043,0.0419'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2476,-4.5605,40.3989'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0175,-0.0058,9.8136'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3666,0.4949,-0.2373'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6447,-4.1575,37.4078'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0241,-0.0091,9.8271'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3904,-0.4809,-0.0733'
2026-06-05 14:02:47 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7388,-6.6909,39.763'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.021,-0.0118,9.8113'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0536,-0.0173,0.2363'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0982,-3.6503,39.6741'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0164,-0.0103,9.8054'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3865,0.4775,-0.1752'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3754,-2.9966,40.6877'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.004,-0.0059,9.8038'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0038,0.7236,0.8613'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.6019,-5.7905,40.0243'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0086,-0.0035,9.7936'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.571,-0.8071,-0.3955'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1289,-5.5277,41.3323'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0204,-0.0088,9.8191'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2508,-0.3232,-0.0876'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7494,-5.3499,41.2054'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0134,-0.0137,9.8139'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4546,0.5929,-0.4049'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6284,-4.5586,38.918'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0128,-0.0041,9.8027'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3782,-0.9827,-0.4105'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7262,-4.4017,39.7427'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0114,-0.0039,9.823'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3098,-0.5133,0.4402'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7553,-2.7143,40.7773'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0048,-0.0129,9.8145'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3381,0.2692,0.293'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2357,-4.2052,39.9948'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0112,-0.0095,9.8194'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2646,-0.193,0.9917'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2427,-4.1433,40.4189'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0101,-0.0062,9.7934'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1418,-0.0583,0.2167'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6362,-4.5619,40.5716'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0094,-0.0026,9.8025'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4966,0.0057,-0.0039'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7617,-5.0377,39.2004'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0058,-0.005,9.8274'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0625,0.2025,0.1598'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9381,-5.4723,39.7936'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0047,-0.0123,9.8084'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0237,0.5216,0.2103'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.717,-3.0811,39.3749'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0037,-0.007,9.8173'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1392,-0.9009,-0.8058'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6766,-4.7715,38.6662'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0007,0.0028,9.8033'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2904,0.3832,0.2371'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8242,-4.2512,39.3761'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0102,-0.014,9.8061'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7336,-0.1546,0.0437'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4432,-3.3196,38.6728'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.002,-0.0053,9.8073'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1948,0.2713,-0.1068'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0755,-3.9145,41.4066'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.003,-0.0095,9.8127'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.695,-0.2285,-0.6819'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.6685,-5.1767,39.3143'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0084,0.0044,9.8022'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0493,0.1946,0.4688'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.224,-5.914,39.2917'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0017,-0.0108,9.8268'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2561,0.2464,-0.3899'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4678,-4.7936,40.7933'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0056,-0.0091,9.8112'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1643,-0.3938,-0.1315'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9901,-5.2975,39.6013'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0014,0.0025,9.8189'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1878,0.433,0.2923'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7176,-4.6183,40.6717'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0026,0.0008,9.8212'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3241,0.4063,0.1742'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1358,-5.8502,38.0941'
2026-06-05 14:02:48 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0056,-0.0018,9.8091'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3564,-0.8456,0.0925'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1307,-5.6211,40.5479'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0022,-0.0054,9.7935'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4945,0.2803,0.38'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.6757,-3.2031,40.5079'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0086,0.0032,9.7985'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.514,0.4832,0.4192'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8752,-3.5122,40.0225'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.003,0.0064,9.8047'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2115,-0.1844,1.2049'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5416,-5.8922,37.9086'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0144,0.0021,9.8213'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4479,0.184,-0.0731'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8313,-6.0372,39.6204'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0053,-0.0024,9.8047'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0809,-0.3516,-0.2014'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9496,-4.5028,39.7046'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0002,0.0049,9.8186'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1636,-0.1701,-0.3335'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.703,-4.5593,39.3837'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0038,0.0032,9.7898'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1885,-0.5938,-0.2797'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9963,-4.9513,38.293'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0102,-0.0094,9.8257'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7513,-0.2828,0.4686'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0206,-5.2324,40.3423'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.008,0.0136,9.7962'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1073,0.438,-0.069'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7889,-5.3559,40.0201'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0157,0.0073,9.8149'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2735,-0.1205,-0.5567'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6823,-4.1829,40.3178'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0116,0.0071,9.8254'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2811,-0.7015,0.6563'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4946,-3.2104,38.6617'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0077,0.0182,9.8261'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6351,-0.1925,0.2979'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5746,-3.4407,38.0231'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0119,0.0068,9.8039'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3423,0.879,0.1113'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5104,-4.8361,41.0842'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0118,-0.0004,9.8083'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2293,0.5786,0.8277'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9911,-5.874,38.8149'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0217,0.0043,9.8115'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1116,0.5381,0.0029'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.419,-5.131,40.4322'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0138,0.0139,9.8194'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1744,0.4522,0.1811'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4211,-4.3249,40.5232'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.014,0.0032,9.8365'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0477,-0.2319,-0.465'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2942,-6.8832,40.0802'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0211,0.0026,9.8079'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1971,-0.2685,0.5464'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3475,-6.2992,40.2743'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0299,0.0032,9.8202'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1637,-0.3504,-0.4684'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7172,-5.6206,40.1125'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0079,0.0129,9.8045'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3712,0.3966,0.0577'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7024,-4.8973,40.7576'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0073,0.0138,9.8123'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1559,-0.124,-0.0764'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8096,-3.9753,39.6764'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0275,0.0091,9.8079'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.719,-0.5534,0.3808'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0554,-5.0163,42.5678'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0209,0.016,9.8401'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3335,0.571,-0.1294'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2874,-6.0372,39.2923'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0209,0.0149,9.8209'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4513,-0.6723,-0.2313'
2026-06-05 14:02:49 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.9712,-4.3444,42.5803'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0233,0.0117,9.8235'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6384,0.5565,-0.4155'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.9937,-6.0702,39.5534'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0158,0.0085,9.809'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4667,0.5495,0.1098'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0375,-5.1779,40.5627'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0187,0.0087,9.8183'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2284,0.2675,-0.1787'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4522,-5.3979,40.0689'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0131,0.0072,9.8093'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0268,0.7397,0.3344'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2188,-4.689,40.1478'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0171,9.8186'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5164,-0.334,-0.5502'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0918,-3.6217,39.427'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0193,0.0102,9.8106'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4229,0.0113,0.5852'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5192,-5.2161,39.7234'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0185,0.0085,9.7979'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5257,0.0431,-0.9061'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.1693,-4.1933,40.0601'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0188,0.0147,9.8081'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4297,0.2536,0.6545'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.933,-6.5459,40.0607'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0182,0.01,9.8317'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1511,-0.4165,-0.0533'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3994,-5.436,39.9056'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0272,0.013,9.8126'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.1035,0.0509,0.0436'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4675,-4.8408,38.671'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0232,0.0012,9.8167'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0795,-0.2563,0.3369'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1803,-6.4883,38.4803'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0266,0.0103,9.8253'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0931,0.2338,0.1833'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3355,-5.1674,38.1992'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.018,0.0104,9.8229'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0012,-0.3467,-0.3708'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5404,-4.7137,38.5948'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0013,0.0088,9.8033'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0543,-0.4484,0.3889'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3463,-5.8498,39.9146'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0213,0.0088,9.8123'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.26,0.8528,0.4372'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1023,-5.1886,41.3089'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0153,0.0142,9.8142'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.1901,0.3181,-0.2296'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5576,-5.4408,40.3328'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0124,0.0049,9.7925'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.088,-0.5063,-0.0884'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8362,-6.0354,39.5789'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0199,0.0064,9.7948'
2026-06-05 14:02:50 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7847,0.3706,0.1535'
