2026-06-04 14:50:15 | INFO     | biot.__main__ | Starting uvicorn on 0.0.0.0:8001
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577453732 x=-0.017 y=-0.008 z=9.801
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577453773 x=-0.269 y=0.568 z=0.782
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577453796 x=18.671 y=-5.078 z=41.724
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577453816 x=-0.010 y=0.000 z=9.833
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577453847 x=-0.660 y=-0.226 z=-0.106
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577453864 x=20.273 y=-6.367 z=40.490
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577453878 x=-0.019 y=-0.015 z=9.806
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577453913 x=-0.045 y=0.334 z=-0.185
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577453931 x=20.037 y=-5.196 z=40.131
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577453945 x=-0.021 y=-0.018 z=9.811
2026-06-04 14:50:53 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577453975 x=-0.411 y=-0.008 z=-0.075
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577453991 x=20.557 y=-6.632 z=39.597
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454006 x=-0.014 y=-0.011 z=9.804
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454038 x=0.509 y=0.310 z=-0.092
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454065 x=19.042 y=-5.989 z=38.573
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454084 x=-0.014 y=-0.004 z=9.820
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454147 x=0.192 y=-0.316 z=-0.419
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454160 x=21.182 y=-6.306 z=40.612
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454174 x=-0.018 y=-0.019 z=9.812
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454203 x=0.308 y=0.354 z=0.226
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454221 x=20.060 y=-5.324 z=39.350
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454236 x=-0.012 y=-0.010 z=9.821
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454269 x=0.234 y=-0.553 z=0.026
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454286 x=19.060 y=-5.935 z=41.027
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454300 x=-0.016 y=-0.005 z=9.805
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454330 x=0.233 y=0.266 z=-0.356
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454347 x=20.199 y=-5.657 z=39.690
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454359 x=-0.011 y=-0.001 z=9.800
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454388 x=-0.010 y=0.050 z=0.910
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454401 x=20.964 y=-5.720 z=41.127
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454417 x=-0.007 y=-0.008 z=9.804
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454454 x=0.072 y=0.141 z=0.803
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454468 x=20.015 y=-6.826 z=39.985
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454485 x=-0.016 y=-0.004 z=9.815
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454516 x=0.985 y=-0.037 z=0.558
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454534 x=21.912 y=-4.308 z=39.861
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454548 x=-0.009 y=-0.015 z=9.807
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454576 x=1.285 y=-0.564 z=0.242
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454595 x=19.716 y=-3.867 z=39.539
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454611 x=-0.017 y=-0.013 z=9.793
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454641 x=0.302 y=0.438 z=-0.078
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454658 x=17.808 y=-4.747 z=40.336
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454673 x=-0.015 y=-0.010 z=9.811
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454705 x=-0.335 y=0.466 z=1.083
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454724 x=21.495 y=-5.742 z=38.960
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454739 x=-0.004 y=-0.015 z=9.815
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454766 x=0.043 y=0.586 z=0.070
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454781 x=19.189 y=-5.965 z=39.666
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454792 x=-0.015 y=-0.002 z=9.811
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454820 x=-0.409 y=0.229 z=0.389
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454837 x=19.213 y=-6.407 z=38.691
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454850 x=-0.016 y=-0.002 z=9.816
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454877 x=0.966 y=-0.316 z=0.226
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454893 x=19.981 y=-4.217 z=40.381
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454907 x=-0.009 y=0.004 z=9.819
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454937 x=-0.399 y=0.677 z=-0.464
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577454954 x=21.133 y=-5.988 z=39.920
2026-06-04 14:50:54 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577454968 x=-0.006 y=0.000 z=9.817
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577454995 x=0.223 y=-0.534 z=-0.704
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455015 x=19.936 y=-3.620 z=40.403
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455027 x=-0.011 y=-0.007 z=9.828
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455053 x=-0.272 y=0.248 z=-1.179
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455067 x=19.839 y=-4.611 z=40.440
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455080 x=-0.005 y=-0.010 z=9.815
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455107 x=-0.371 y=0.368 z=-0.218
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455126 x=20.808 y=-5.696 z=39.908
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455146 x=-0.010 y=-0.010 z=9.812
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455188 x=0.301 y=-0.097 z=0.697
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455206 x=18.194 y=-4.733 z=40.269
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455222 x=-0.008 y=0.001 z=9.813
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455254 x=-0.494 y=-0.329 z=-0.719
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455272 x=19.257 y=-5.443 z=38.557
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455287 x=-0.014 y=-0.004 z=9.789
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455314 x=0.475 y=-0.110 z=0.693
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455329 x=19.296 y=-3.158 z=39.209
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455341 x=-0.012 y=-0.003 z=9.826
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455371 x=-0.104 y=-0.857 z=0.357
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455386 x=19.818 y=-4.994 z=39.614
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455402 x=-0.002 y=-0.001 z=9.818
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455431 x=-0.109 y=0.551 z=0.297
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455449 x=20.394 y=-4.929 z=38.462
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455462 x=-0.003 y=0.004 z=9.808
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455492 x=0.667 y=-0.213 z=-0.744
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455512 x=18.919 y=-5.486 z=39.052
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455528 x=0.003 y=-0.006 z=9.812
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455557 x=0.202 y=0.181 z=0.694
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455574 x=21.240 y=-4.486 z=41.683
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455587 x=-0.000 y=-0.005 z=9.804
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455614 x=0.007 y=-0.244 z=-1.007
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455628 x=18.965 y=-5.185 z=39.407
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455643 x=0.001 y=-0.013 z=9.816
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455673 x=0.142 y=-0.013 z=-0.344
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455689 x=20.014 y=-4.750 z=40.961
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455701 x=-0.008 y=-0.008 z=9.808
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455731 x=0.487 y=-0.311 z=-0.630
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455747 x=21.333 y=-4.390 z=40.921
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455757 x=-0.001 y=0.008 z=9.818
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455784 x=-0.409 y=-1.362 z=0.321
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455800 x=19.445 y=-5.289 z=41.496
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455811 x=-0.008 y=-0.004 z=9.803
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455841 x=0.385 y=-0.480 z=-0.230
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455856 x=18.849 y=-5.877 z=41.300
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455870 x=-0.000 y=0.000 z=9.802
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455898 x=0.010 y=0.113 z=0.134
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455914 x=19.014 y=-6.017 z=40.860
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455927 x=-0.009 y=-0.001 z=9.804
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577455956 x=-0.183 y=-0.373 z=-1.127
2026-06-04 14:50:55 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577455971 x=18.799 y=-3.948 z=38.939
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577455983 x=0.001 y=0.007 z=9.806
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456012 x=0.479 y=0.498 z=-0.223
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456033 x=19.769 y=-5.873 z=40.181
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456047 x=-0.002 y=0.005 z=9.820
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456076 x=-0.108 y=-1.167 z=0.010
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456092 x=19.167 y=-5.215 z=39.924
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456106 x=0.006 y=0.004 z=9.810
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456137 x=-0.347 y=-0.479 z=-0.244
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456154 x=20.305 y=-3.153 z=39.649
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456169 x=0.005 y=0.010 z=9.817
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456199 x=0.249 y=0.157 z=0.078
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456218 x=19.151 y=-5.604 z=40.027
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456231 x=0.001 y=-0.006 z=9.796
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456257 x=-0.323 y=0.357 z=-0.511
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456274 x=20.724 y=-3.929 z=39.808
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456289 x=0.009 y=0.005 z=9.802
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456320 x=0.168 y=-0.178 z=0.481
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456336 x=19.874 y=-5.114 z=40.888
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456349 x=0.004 y=0.003 z=9.796
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456376 x=-0.104 y=0.512 z=0.099
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456393 x=20.066 y=-5.490 z=41.657
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456406 x=0.007 y=0.005 z=9.827
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456428 x=0.358 y=0.051 z=0.389
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456444 x=20.619 y=-5.734 z=40.959
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456457 x=-0.000 y=0.004 z=9.814
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456485 x=0.327 y=0.055 z=0.633
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456498 x=20.190 y=-4.293 z=38.856
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456510 x=0.016 y=0.007 z=9.804
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456540 x=-0.410 y=-0.231 z=-0.582
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456556 x=20.660 y=-3.596 z=40.388
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456565 x=-0.001 y=-0.000 z=9.790
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456582 x=0.164 y=-0.381 z=-0.202
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456590 x=21.395 y=-4.109 z=38.404
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456601 x=0.009 y=-0.001 z=9.808
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456621 x=0.367 y=-0.508 z=-0.510
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456633 x=20.801 y=-5.115 z=40.767
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456641 x=0.004 y=-0.008 z=9.799
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456665 x=-0.002 y=0.135 z=0.466
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456678 x=20.601 y=-4.705 z=39.345
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456690 x=0.005 y=-0.002 z=9.806
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456718 x=-0.183 y=0.341 z=-0.801
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456735 x=19.200 y=-6.326 z=39.431
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456750 x=0.012 y=0.001 z=9.803
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456780 x=0.144 y=-0.714 z=-0.427
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456795 x=20.317 y=-5.320 z=38.774
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456808 x=0.009 y=0.007 z=9.813
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456841 x=-0.980 y=0.284 z=0.913
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456856 x=20.970 y=-3.925 z=38.169
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456869 x=0.011 y=0.009 z=9.816
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456897 x=0.778 y=-0.330 z=0.050
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456940 x=20.664 y=-7.238 z=39.076
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577456954 x=0.012 y=0.004 z=9.832
2026-06-04 14:50:56 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577456978 x=-0.629 y=-0.144 z=0.130
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577456993 x=19.300 y=-3.938 z=42.168
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457007 x=0.010 y=0.003 z=9.801
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457040 x=-0.136 y=-0.116 z=1.169
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457058 x=19.554 y=-4.270 z=40.017
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457072 x=0.011 y=0.007 z=9.815
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457101 x=-0.816 y=0.288 z=-0.221
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457116 x=19.853 y=-3.030 z=39.531
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457128 x=0.010 y=0.003 z=9.822
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457155 x=-0.445 y=-0.415 z=-0.294
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457170 x=20.352 y=-5.768 z=40.619
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457182 x=0.022 y=-0.005 z=9.812
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457212 x=-0.842 y=-0.423 z=-0.062
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457228 x=22.117 y=-2.847 z=40.161
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457243 x=0.006 y=-0.001 z=9.815
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457274 x=-0.755 y=0.254 z=-0.468
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457291 x=19.155 y=-4.309 z=39.994
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457307 x=0.016 y=0.008 z=9.809
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457338 x=0.529 y=0.422 z=0.595
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457354 x=20.859 y=-5.637 z=39.247
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457367 x=0.020 y=0.019 z=9.806
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457393 x=0.196 y=0.152 z=-0.004
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457408 x=20.296 y=-5.668 z=40.475
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457421 x=0.010 y=0.009 z=9.807
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457452 x=-0.849 y=-0.632 z=0.043
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457469 x=18.526 y=-6.013 z=40.236
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457483 x=0.014 y=0.005 z=9.808
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457511 x=-0.435 y=-0.083 z=-0.164
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457529 x=20.342 y=-4.456 z=41.161
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457549 x=0.018 y=0.010 z=9.809
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457577 x=0.045 y=-0.651 z=0.439
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457593 x=21.292 y=-5.772 z=40.759
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457606 x=0.009 y=0.006 z=9.793
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457634 x=0.960 y=0.430 z=0.382
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457651 x=19.966 y=-3.668 z=41.069
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457665 x=0.014 y=0.005 z=9.809
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457693 x=-0.583 y=0.684 z=0.084
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457709 x=21.667 y=-6.044 z=39.889
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457722 x=0.019 y=0.015 z=9.818
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457748 x=0.273 y=-0.245 z=-1.084
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457761 x=18.522 y=-6.087 z=40.260
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457772 x=0.017 y=0.007 z=9.814
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457801 x=0.025 y=0.954 z=0.047
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457818 x=20.607 y=-4.344 z=40.716
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457836 x=0.013 y=0.012 z=9.800
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780577457874 x=-0.658 y=0.920 z=0.277
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780577457900 x=21.500 y=-4.573 z=40.423
2026-06-04 14:50:57 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780577457918 x=0.013 y=0.005 z=9.807
