2026-06-04 14:19:03 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0011,-0.0038,9.8037'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.014,-0.0059,9.7979'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0126,0.462,-0.2197'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6766,-3.539,39.3775'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0101,-0.0162,9.8064'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2066,0.2813,1.3799'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6927,-5.5517,39.7697'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.016,-0.0123,9.8087'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.356,0.1727,0.1102'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5202,-4.598,38.8929'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0089,0.0019,9.812'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4928,-0.692,-0.32'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2741,-4.1648,40.8286'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0211,-0.0101,9.8055'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2003,-0.4084,-0.0469'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3394,-5.1927,40.9603'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0131,-0.0134,9.8043'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0901,-0.1318,-0.0502'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0285,-5.9283,39.1192'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0214,-0.0094,9.8124'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0947,-0.416,0.0946'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8177,-5.6384,41.0167'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0165,-0.0166,9.8327'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8106,0.7213,-0.2317'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.0002,-2.9029,39.7586'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0169,-0.0089,9.812'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.598,-0.0939,-0.3148'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.9483,-5.3384,40.1461'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0152,-0.0048,9.8144'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2496,-0.0347,-0.1617'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7479,-6.2443,40.5139'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0067,-0.0018,9.8106'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1332,-0.3302,-0.284'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1658,-3.7641,40.8593'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.008,-0.0093,9.8156'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.464,0.3542,-0.6279'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2002,-2.7209,41.8559'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0055,0.0023,9.817'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5754,-0.1162,-0.0439'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6614,-4.3099,40.8366'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0026,-0.0069,9.8024'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0775,0.1582,1.2594'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9128,-5.5097,40.5048'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0074,-0.0097,9.8138'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8378,-0.2541,-0.2265'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5364,-4.754,39.5631'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0121,-0.0014,9.8006'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6182,0.4534,1.1874'
2026-06-04 14:20:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5177,-5.8024,39.569'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0124,-0.0038,9.7894'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.446,0.5539,-0.0707'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.264,-4.8154,40.0084'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0156,-0.0089,9.8061'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1621,-0.2016,-0.1355'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.6058,-4.8744,39.5641'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0093,-0.0041,9.8156'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1864,-0.5933,-0.6331'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4416,-3.3462,39.9738'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.007,-0.0095,9.7834'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4509,-0.8703,-0.318'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4913,-5.1899,38.9561'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.011,-0.0112,9.8085'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7877,0.1217,1.3542'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4587,-4.2542,38.3753'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0025,-0.0093,9.8292'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7366,-0.6838,-0.4817'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8865,-4.9444,40.825'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0075,-0.0033,9.8205'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3521,0.5396,0.7724'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3938,-4.7108,40.8656'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0073,-0.0087,9.8172'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4187,0.2424,0.8192'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7645,-5.0627,41.3758'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0145,-0.0028,9.8165'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3009,-1.0768,-0.3374'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6079,-2.765,39.3607'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0099,-0.0027,9.7958'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.222,-0.0068,-0.2448'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6036,-3.8502,40.376'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0117,-0.0023,9.7918'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2675,0.2508,-0.3371'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.3778,-5.021,40.9648'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0072,-0.0005,9.8078'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0828,0.1817,-0.2082'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.3818,-3.9661,40.0547'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0105,0.004,9.7888'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5518,0.9395,-0.0236'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4316,-7.5926,39.7366'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0149,-0.0032,9.7983'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8279,0.0876,0.8877'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1888,-3.7561,41.4599'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0127,-0.0033,9.8138'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5844,1.1553,-1.1966'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.878,-4.0804,40.1284'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0017,0.0002,9.8214'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.9088,-0.0131,0.9951'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5741,-3.8136,39.5616'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0059,-0.0023,9.8049'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.2151,0.236,0.2023'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.337,-3.5384,38.9924'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0077,-0.0049,9.8093'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.016,-0.7926,0.9722'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8864,-5.5532,39.1342'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0044,-0.0012,9.8068'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.735,0.5124,0.0028'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5422,-4.7993,39.5469'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0036,-0.0017,9.807'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3393,0.366,0.8575'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5409,-4.5687,40.4748'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0133,0.0056,9.8119'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3056,-0.4109,0.1227'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6075,-5.5827,39.9275'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0081,-0.0043,9.8124'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2719,-0.0326,0.1775'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4248,-5.5753,40.2615'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0049,-0.0001,9.8148'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0357,-0.6741,0.0215'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.6612,-5.8714,40.156'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0013,-0.0054,9.8181'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1073,0.5957,0.0744'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4668,-4.7465,39.1732'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.008,-0.0103,9.818'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6869,0.3498,0.7659'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2483,-4.7222,40.3348'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0078,-0.0029,9.824'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2338,0.3547,-0.1015'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8768,-7.1076,38.1975'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0132,-0.0057,9.7964'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.9629,-1.0469,0.1841'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9414,-5.595,40.949'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0068,0.0027,9.8129'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5841,-0.6349,-0.7083'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '23.4039,-6.1356,40.4053'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0047,-0.0001,9.8041'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3605,-0.4284,0.0668'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5488,-5.5682,40.5869'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0107,0.0033,9.817'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0876,0.1096,-0.5466'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4506,-4.4488,39.4842'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0062,-0.0026,9.7999'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2926,0.2606,-0.4322'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5796,-4.1561,39.4111'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0018,-0.0025,9.8015'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0262,-0.873,-0.6483'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2145,-5.8947,38.6195'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0073,-0.0054,9.7992'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2366,0.6167,0.9344'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.904,-5.4827,39.3408'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0099,-0.0099,9.816'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6429,0.6051,0.2062'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4574,-5.222,40.2177'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0057,0.0073,9.7928'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1171,-0.3808,-0.2483'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2128,-5.3883,40.149'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0035,-0.0072,9.7978'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3073,0.2217,-0.4343'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.6536,-4.9153,39.5446'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0021,0.0046,9.8079'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.1919,-0.4388,-0.0401'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3098,-5.0488,39.4147'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0012,0.0017,9.8083'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5047,-0.247,-0.1353'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5836,-5.8766,39.4164'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0068,-0.0025,9.813'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0809,0.6486,0.099'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.3003,-5.9884,40.0507'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0017,0.005,9.806'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0776,0.0613,-0.6354'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7038,-4.2623,39.83'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0011,0.0018,9.7879'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2859,0.167,0.0858'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.195,-6.8012,40.6106'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0031,-0.0076,9.8127'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3714,-0.0864,0.8214'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8715,-4.509,38.1719'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.003,-0.001,9.8194'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6845,-0.6424,-0.6325'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.8197,-5.0555,39.2625'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0009,0.0009,9.8083'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1237,0.0091,0.6005'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7882,-5.8972,38.1223'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0078,0.0011,9.791'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8193,0.1291,-0.0391'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0377,-5.3674,40.0684'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.003,-0.0109,9.7815'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2132,0.8125,0.49'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2199,-5.0412,40.5681'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0125,-0.0068,9.7929'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6646,0.2884,-0.0831'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8064,-3.5068,39.7238'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0029,0.0007,9.7966'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0925,-0.2895,0.8159'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5412,-5.5867,40.3205'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.011,0.0099,9.8107'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5178,-0.4137,-0.3247'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1465,-4.8312,39.31'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0019,-0.0008,9.7965'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4761,0.0591,-0.6057'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9134,-3.8784,39.3999'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0026,0.0116,9.8078'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3787,0.0046,-0.0732'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1402,-4.5816,39.9186'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0139,0.001,9.8114'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0093,0.5928,0.2448'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8444,-4.8873,39.1639'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0124,0.0053,9.8014'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8118,-0.0828,-0.0386'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0203,-4.5855,40.9328'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0016,-0.0041,9.8002'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.1632,-0.1868,0.394'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7775,-4.5609,39.9455'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0071,0.0016,9.8107'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0146,0.353,0.1939'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7743,-5.1287,40.4133'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0011,-0.0008,9.8001'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6112,-0.6643,-0.7301'
2026-06-04 14:20:18 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2164,-3.7573,40.1982'
