2026-06-04 14:50:39 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0026,-0.0054,9.8212'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0982,-4.8707,39.1875'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0147,-0.0108,9.8373'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.151,0.009,-0.118'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.3973,-5.3679,40.7425'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0085,-0.0083,9.8225'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1509,0.1911,0.3168'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7453,-5.6127,39.8191'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.015,-0.017,9.8133'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4157,-0.5754,-0.7773'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8652,-4.1547,40.5002'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0178,-0.0214,9.8121'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.246,0.4381,0.0618'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8754,-4.6924,40.3086'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0205,-0.0098,9.8123'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3785,-0.569,0.6162'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3651,-5.4439,38.8582'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0187,-0.0161,9.8075'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0902,-0.3917,-0.4093'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5472,-4.4538,40.6302'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.006,-0.0109,9.8283'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.075,0.5433,-0.7348'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5246,-4.8848,39.9155'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0278,-0.0123,9.8223'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1436,0.1586,-0.4666'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0773,-5.0785,39.9009'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0169,-0.0015,9.8074'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5529,-0.2243,0.3853'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.6103,-5.2402,40.5402'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0194,-0.0094,9.812'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0159,-0.685,0.096'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4843,-5.7011,39.2972'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0188,-0.0057,9.8162'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2954,0.3201,0.517'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0181,-4.7482,39.724'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0121,-0.0102,9.8107'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3694,0.2823,0.9164'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2711,-4.8516,40.0125'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0149,-0.0055,9.8058'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6454,-0.0538,-0.0061'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8585,-4.0422,39.6589'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.016,-0.0107,9.8022'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1058,-0.2462,0.2701'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8825,-6.3696,39.6224'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0197,-0.0133,9.8349'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3297,0.1181,-0.5126'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9091,-3.7684,40.5131'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0172,-0.0007,9.7926'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6473,-0.0909,0.4967'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9344,-4.4466,38.7927'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0154,-0.0077,9.8026'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5211,-0.175,0.0392'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.1494,-3.9792,40.6145'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0129,-0.0098,9.8019'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3561,-0.1753,-0.2285'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4106,-4.484,40.2058'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0182,-0.0095,9.8223'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0888,-0.2217,-0.1677'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8546,-4.0063,39.4975'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0116,-0.0159,9.8169'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.49,0.1114,0.4211'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4933,-5.5859,40.7068'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0008,-0.0105,9.8086'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1709,-0.1939,-0.2868'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6829,-5.8868,40.9835'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0158,-0.0047,9.7993'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6065,-1.0934,0.224'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5285,-6.0807,41.4862'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0164,-0.0069,9.8153'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2661,0.1301,-0.6573'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6861,-5.8943,41.0552'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0099,-0.0013,9.8063'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7282,0.0023,0.4143'
2026-06-04 14:52:00 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0702,-5.0372,37.6938'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0142,-0.0016,9.8029'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0683,-0.1439,0.084'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4758,-6.437,40.6687'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.016,0.0085,9.8057'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0195,0.8001,-0.3915'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0903,-4.6756,39.7475'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0017,-0.0108,9.8024'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.465,-0.1123,0.6482'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.9336,-5.6029,40.2833'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0198,-0.005,9.8157'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2478,0.263,-0.4696'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6369,-3.6789,39.733'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0,-0.0047,9.8049'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4835,-0.6507,-0.1085'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8293,-6.5515,39.8124'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0057,0.0062,9.793'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0325,1.2282,0.2239'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1523,-5.2952,39.7108'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0144,-0.0002,9.8174'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0872,0.101,-0.0844'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6874,-4.6867,38.2616'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0022,-0.0067,9.8084'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0025,-0.1067,-0.0024'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3235,-6.0057,40.5524'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0158,-0.0002,9.81'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1494,-0.1207,0.853'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.644,-3.9497,41.4508'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0053,-0.0005,9.8161'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1938,0.1562,-0.0102'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2857,-4.5805,40.0569'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.005,0.0033,9.813'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1991,-0.5328,-1.1168'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7697,-4.873,40.0931'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0025,0.0049,9.8185'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5254,0.1846,0.146'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5621,-3.115,39.4787'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0,-0.0007,9.8209'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6387,-0.2151,0.022'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '23.1524,-4.4863,40.7708'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0089,0.0002,9.8212'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3836,-0.3544,-0.2756'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9071,-4.2527,38.9878'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0022,-0.0048,9.8181'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.319,0.3299,0.2482'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3362,-4.6623,40.0732'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0034,0.0046,9.82'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0878,0.145,0.5677'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.7813,-6.2452,38.7976'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0013,0.0045,9.8044'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3026,0.2426,0.272'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3158,-5.1418,39.5378'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.004,0.0056,9.8197'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0269,-0.4607,0.4677'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0159,-4.7116,39.5637'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0049,-0.0013,9.8022'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.269,-0.3439,0.4049'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4713,-4.8551,39.3036'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0084,0.0012,9.8088'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1268,-0.0825,-0.2768'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1475,-6.094,39.9328'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0029,-0.0081,9.8095'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2413,-0.0215,0.2489'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5299,-4.6565,40.8966'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0004,-0.0058,9.8113'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0367,-0.3828,0.2986'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.518,-6.0005,39.2783'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0004,0.0062,9.8241'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1169,0.2833,1.3055'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7898,-4.0687,40.3045'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0012,0.0023,9.8159'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2667,-0.0577,0.5095'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8091,-4.8577,41.5137'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0055,0.0056,9.8054'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3311,-0.0271,0.5893'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.934,-4.5062,40.892'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0068,0.0088,9.8102'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0768,-0.2698,0.2166'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9104,-3.5724,40.4911'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0149,0.0005,9.7934'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7252,-0.347,0.5233'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2845,-3.9656,39.666'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0047,0.0032,9.8008'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.751,-0.3278,0.7915'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.809,-3.9679,40.9689'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0019,0.0078,9.8091'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3327,0.0952,0.3362'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8968,-4.8372,40.0958'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0221,0.0125,9.8142'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0718,0.0847,0.2563'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4008,-4.0487,40.6468'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0131,0.0058,9.8178'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0015,-0.0093,-0.364'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2912,-6.4054,39.7118'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0138,0.0074,9.8139'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1759,-0.3547,0.8237'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4383,-6.2187,40.9465'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0067,0.0001,9.8041'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4331,-0.1086,0.1672'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5587,-3.3011,38.7724'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0167,0.0038,9.8131'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1593,-0.4249,-0.6408'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.124,-6.2566,39.5333'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0143,0.0009,9.8198'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.9322,-0.2829,0.1698'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4639,-5.9983,37.9613'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0037,0.0038,9.8201'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4391,-0.823,-0.6112'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3334,-5.0217,38.2033'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0033,-0.0036,9.8071'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.246,0.1104,0.2495'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2788,-5.7222,41.1508'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0068,0.0139,9.8126'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6619,0.512,-1.0973'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1365,-4.0162,40.3989'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0078,0.0129,9.8056'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0775,-0.1813,-0.8454'
2026-06-04 14:52:01 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8356,-4.3136,40.6819'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0114,0.0036,9.8031'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2121,-0.9989,0.7191'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3663,-3.9066,41.5386'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0146,0.0075,9.8125'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1224,-0.3742,-0.0134'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.9092,-5.2312,39.9727'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0163,0.0134,9.8007'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1058,0.0668,0.5894'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9038,-5.5374,39.9168'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0198,0.008,9.8173'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5762,0.3147,-0.7965'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5335,-4.8199,39.3052'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0186,0.0033,9.8188'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7406,-0.0322,-0.3321'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2969,-3.3581,41.9212'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0175,-0.004,9.8148'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.2342,0.232,-0.4859'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7942,-5.1396,41.5237'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0184,0.0044,9.8057'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6766,-0.2225,0.2169'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.508,-5.9472,41.1803'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0173,0.0051,9.8354'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3076,-0.4329,0.9145'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0899,-5.5012,40.7846'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0227,0.0188,9.8113'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0836,0.4781,0.031'
2026-06-04 14:52:02 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9311,-6.3758,40.501'
